path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/36_100.jpg,Pineapple Mini,"-5.8207890072657555,4.450530726459606,2.626223702883646,-4.9739940533316,-2.47263832096112,1.77455121949109,-4.97963728513294,-2.4907584956529982,6.540029206823832,-6.497020293590073,-0.7506691063956701,4.703915959170163,0.5744008654755884,1.5147568990983826,-6.535578690985522,1.715418367218149,2.211650870301347,0.6899942466044997,4.306788915748923,-1.1518498373037065,2.436914434870949,0.23489464992561787,5.044173902637613,1.253366329496592,-4.145596415332224,2.7983032016532716,-3.5323682522877657,0.30227778339540506,-1.6012822369519415,-2.093333008261349,0.5290501291119589,1.4621893219279702,-2.35245148597223,-0.07859839260021287,0.978487091505577,0.22627731455576583,-1.0658153367179897,2.483543000901168,-4.487656677589237,0.5769387639349891,-1.0474073884582193,-1.989665474636821,-0.766843325409658,0.022298053241027623,-0.2752043723406037,-0.7217610085924453,-2.9623452059471633,-2.114073433149603,0.570903874880939,0.5798363607168392"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/151_100.jpg,Pineapple Mini,"-6.12487479567192,4.202500183436544,2.651037698159998,-4.156291192904801,-1.3737628806990314,1.4044314232037873,-4.467438394071028,-2.390207992364948,6.2034563166241,-6.316114518122279,-1.8104481992878065,5.924306310212826,0.16061270263893881,1.1506113641018312,-6.286555382380672,1.794719173781579,1.6790163869130794,0.0666833299387302,3.6243531937614297,-1.8498636239266117,1.6820042697874675,0.5839821682881199,4.69830693983281,1.5843381163871106,-4.252087807219121,3.702751422503138,-2.4510307562406135,-0.3029092234758019,-1.449186863867901,-3.04709300948482,-1.0585960205158775,0.4098620545876232,-2.6164696855845198,-0.5404452234314118,0.31782082366331577,0.7524446767446873,-2.0571228453224824,1.998149570428256,-3.9621324041599695,-0.7889647259603282,-1.8010680623233324,-1.5878871448817202,-1.4247923737791437,0.09666074230904699,-0.3820770501984298,-0.9288159181866079,-2.4400826411352288,-2.270144998899126,0.5301806165518581,-0.09118786450849559"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/209_100.jpg,Pineapple Mini,"-4.584195808420235,3.6828687888388316,1.4045837298795185,-3.4465191528845227,-2.9416981078780116,1.2545564685053707,-3.313215565559893,-0.8205978249819033,5.365111779599468,-5.397459600760026,-1.459348921481537,4.7520460309007495,0.22887433621211473,0.32303215549080855,-6.54239303778019,2.5296233508634645,1.9886400547272447,-0.49293260558779434,2.9296525210886517,-1.2806999595201443,2.7233426863750028,1.1505632278053277,3.6550565383324876,0.8828898420833463,-4.365886687163777,2.1024509613948856,-1.7178785174885836,0.6993415617055769,-1.200785332950209,-2.4910691738968564,1.1909640497356782,-0.4837828803052568,-1.6447197681710137,0.4906395154392021,0.36599724646201165,-0.13601295182938095,-1.1497263119144316,0.9327191322924083,-4.373462287962197,-0.5242718355234212,-1.1390744436916493,-2.6403406453748275,-1.3219987455512923,0.8500180816664104,-0.4693724723317246,-1.0091482391627136,-2.7305225606710946,-2.3708364776594664,0.9791372078213328,-0.21373452461787892"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/24_100.jpg,Pineapple Mini,"-4.817319781478619,3.739827273766365,2.309823903313079,-3.2594513803993723,-2.67594387828662,1.2507446717807906,-4.136347611593244,-2.0467724694788707,3.878594935810134,-5.054520895691602,-2.064610629113293,5.203488661043496,-0.13610886410570983,1.4874190349870895,-5.564490311492748,1.2842808341106993,1.7837012086473696,-0.4048843029988527,2.8154880364512738,-1.126485304118033,1.4921967262182538,0.8553389987880607,3.5390628969421454,0.4518165161687175,-3.4998966370395737,1.4652015653005468,-3.232107654170545,-0.648362043868104,-0.879840266918235,-2.635346429025086,1.6526782903244739,0.6777949696441505,-2.031002528539353,-0.336987459507665,0.17254942244885216,-0.3464832599269412,-0.9315759144821655,1.4532430911127574,-4.368586200957794,0.6011034126197122,-0.5391307501294491,-1.8654723892534706,-0.9875409589009353,-0.6496121559434178,-0.43831044573362604,-1.0498955596860393,-2.7130865108885196,-1.8397601882045977,0.47665980983866174,-0.09289200037915603"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/287_100.jpg,Pineapple Mini,"-3.9517121858301305,3.006937301081823,1.6721471020925407,-3.8286104114008697,-2.9952390834615557,1.8244578596478622,-2.9885361112343816,-1.4802212713222853,5.617926034872696,-5.526169988136233,-0.7190521316152549,5.014030837187617,-0.31263992890026915,-0.12908340836893947,-5.247758982382196,1.6204003115388053,1.2597417703894092,0.07800048759110122,2.762276260211215,-1.2227065371604224,2.045732938073171,1.5451795011880087,3.641577708627293,0.1412223759121984,-4.314736750033562,1.4443980447814933,-3.000048152399227,0.41519711309796425,-0.7988769577391164,-1.9537142167860908,0.12517129853956177,0.29297947680432457,-2.4964221227730112,0.35157867354348316,0.3283491120520524,0.031206443728446453,-0.3301321121193694,0.4258716039624922,-3.4490839806375293,0.3190262235634322,-1.1891221519113742,-2.235305322137944,-1.1250362586609772,0.3105911588673042,-0.7660238424186128,-0.4253736046910527,-2.253604954109295,-1.9412101288078014,1.0471023980329246,0.3588962693274058"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/145_100.jpg,Raspberry,"-0.3738106935648383,6.571845846511785,3.50752597728263,-8.646165512500549,-3.5279516473379426,0.9420333712440835,-1.2581504686095404,3.6897346945103586,7.232801665007382,-6.16951237977391,9.052714268194332,-1.5111041080053702,-4.349295338819787,-0.21476804487717435,-3.4287012089931013,-0.6172056339396877,6.240794880483025,2.8782573524872532,0.3267658629018128,-2.1204500827526234,1.595931759072319,0.9191116634114209,4.753093419143226,0.39497835825592553,-5.677877620462337,0.7682945434395779,1.8006811864553918,0.5359842413139713,3.3819026455916856,1.8971132381728144,-1.7331772727234604,1.4883531375336345,1.0766166484723911,0.8835158878860628,-0.9393765238169417,1.8095503064662906,-0.23180353583729765,2.4197973671774564,-1.995289909342668,-2.4174377598523513,-0.6438054157080784,1.228058787627784,-1.2765107159908944,0.856798406459355,1.8137728025838018,-3.4317615176436895,-1.2318327294682654,0.9813386941963126,1.429297044589161,-1.934112280109285"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/315_100.jpg,Raspberry,"-0.16849016161647656,4.347474094274916,3.276235132464756,-8.247203905796663,-2.8796788413746452,1.7526037689720968,0.24032876300137163,3.6936322600349345,5.156591711000612,-4.5268713206585,8.38468078197851,-0.09763868688837385,-3.0404365227365595,-0.32838358440994764,-3.56416483262768,0.29038801455550384,5.725445262896261,2.544363286408061,1.3339084580351894,-2.4584897452945658,0.1417882286306403,1.737441832371825,4.0807616286491735,-0.5382217497992976,-5.124870829762957,0.20263241271816043,0.9962016473290237,0.7100522257106268,3.4112466048855206,2.6732396047018208,-1.5730108750052259,1.8898319285253777,0.564481431314039,0.26817795536584926,-1.3808237890063324,1.8014596049563998,-0.9133406914005804,1.9833406505982063,-1.7116793723366783,-1.0720374697229167,-0.09427640151743394,1.015427070918806,-0.8584065204933582,0.7128516613561472,0.9580112836772524,-3.1445969641508045,-1.0463277550424057,0.5497297181025074,0.6627293879558184,-1.2615210840500377"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/194_100.jpg,Pineapple Mini,"-4.592832410457226,3.0790983134432723,1.5709879363236574,-3.8046051617472068,-2.88515463215819,1.4674740921786222,-3.0180236897973676,-1.143991039593459,5.136242409550497,-5.852784204509515,-1.3406912303967098,4.578983386216866,0.01876678572380683,0.2214308908053238,-5.738875801007418,2.0672633861399308,1.7755802119487754,0.2799173935555673,2.3632405041003977,-1.122537877368127,1.9583684504115542,1.0262111065575903,3.7025264963820197,0.9131581741274565,-4.15620883457415,2.083259501402365,-2.061574066781548,0.6054601845014055,-1.006206640316885,-1.8823172506466932,0.8843740235754329,0.4744301316547158,-1.7952076519300917,0.29532376562030827,0.32836830098265474,0.03001768798914874,-0.4506837288066281,0.7693282728804012,-3.9479277354370144,-0.17856879345712062,-0.4418694186224689,-2.6492105447512064,-0.9621392697159961,0.3376515614929401,-0.7327741387159089,-0.9926355831752026,-2.573898622845773,-1.9775055403226796,0.833535136842326,-0.13048148992238437"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/255_100.jpg,Pineapple Mini,"-4.132553734915749,3.100923092455475,1.5122774962844638,-3.2287485579770965,-2.343743851130518,1.6915604347525526,-1.633646286057436,-1.1198244529253345,4.665345040284126,-5.672480568436712,-1.377457154198881,5.257490968486911,-0.3010313663262086,-0.010562685744870617,-5.307386180150184,1.8796877432421584,1.3236214549126686,0.08474895743085405,1.5671535294425063,-0.6862671800508262,1.3349408589726526,1.1346080534970293,2.95391839731996,0.48369895896577314,-3.748007442603184,1.481202994154551,-1.604342459256496,0.4141222479794849,-0.6790896914917557,-1.4564429537385113,0.29422504704576613,0.5170476807247438,-2.418835906497887,0.3626138640132479,-0.21089658149891413,0.13107965587939424,-0.31749829553375464,0.4829499645490116,-4.200876273628591,-0.03405129601125407,-0.8240932499030611,-2.6745533130402435,-0.849872933348358,0.45429519526031154,-1.1158485660003945,-0.31149955828112397,-2.678062556893731,-1.6569000442371162,1.2308499416713843,-0.2720316450325364"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/99_100.jpg,Pineapple Mini,"-5.323274385077629,3.850489852055506,2.484615307817823,-3.8699402393479674,-1.88928007162298,2.166351890341985,-3.3570345963733996,-1.9683790075503471,6.324164087077138,-5.750156152721469,-1.9996144459482479,5.584591131549072,0.7954712678074213,0.47097971693190677,-5.942143768494665,1.360566358546693,1.6177518033539589,-0.28954453497959504,4.314357469347837,-0.512274736081292,1.7337922960635044,0.6939350416109337,4.335561353594222,1.9628243986832108,-4.754843731270179,1.7568734063141525,-2.6365330312001642,0.27047916232139124,-1.586978393380922,-3.415834299264645,-0.3881441402856915,0.5548614631180685,-1.7390051611380957,-0.5135282394933508,0.43886758941402904,0.5409703764839185,-1.5466489978259077,2.259444148975082,-4.179533992527027,-0.6221611235606622,-1.587870660954337,-1.6189717332080467,-0.8098707005065485,0.17398157856213722,0.21633342523911037,-1.0511401517141452,-2.5160022395593478,-1.5881467294331268,0.35604505736708997,0.10999502727843667"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/7_100.jpg,Raspberry,"-0.6848523885300455,5.734187409630525,2.0820495700764794,-9.943883972018718,-3.5223233128345663,1.0387382013787594,-1.0413363793033084,1.9035365355464064,7.235425491912042,-6.091441694990241,8.578403358933263,0.24716885894887472,-2.506342995742147,-1.1567171044114166,-4.290645859213084,0.5168039294862942,6.256602383903427,2.427163199266332,-0.13371089632337116,-3.1699475060379663,1.5416088766498923,0.9309072046047143,4.1343916206795175,-0.26405192152318097,-5.722403821180082,0.7941547137664633,1.3946876863859337,1.1135212668153656,3.7881056691207213,3.0610040735602198,-1.704516852515091,1.0906679862133337,0.5184039830712579,0.9892104694384215,-1.065359806734232,1.6290570251130458,0.09225725945516121,1.2023683834449963,-2.3380639632854567,-1.2820477902115999,-0.3715118697561098,0.37983748736717793,-1.980378210383583,1.2363448973299287,0.6744515943602202,-2.0522510661206534,-1.200465630843305,0.8466141623578876,1.0886005937897842,-0.5904368199931589"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/98_100.jpg,Pineapple Mini,"-5.405193904991628,3.313136827748974,2.2607825447763017,-3.887631043460572,-1.6830068594507563,1.3601136049687241,-2.92843045032893,-2.392561318235646,5.700388886293842,-5.710109241968574,-1.4830832578604236,5.777296175582334,0.6923355213328534,0.475461467679166,-5.688112718144393,1.1556008065624275,1.7414180696330044,-0.205839541777869,3.7976830375123907,-0.5116799425330948,1.822350261155294,1.0925048542271836,3.656869866383914,1.198891512268561,-4.142973377144012,2.0984206255783193,-2.7464834358639774,0.3061868174157994,-1.1824783958619236,-3.323144318477533,-1.1636558206493455,0.5769007135297144,-2.745201777187018,-0.17425816688204876,0.7533679779320759,0.7806866758548331,-1.2423611411347562,1.5194844063110553,-3.132300840205802,-0.3054333882915569,-1.5528379509954844,-1.515730103590591,-0.7027664466689739,0.6467505075624161,-0.3743860858219679,-0.574829935648206,-2.13642167762615,-2.0672657232268263,0.4694092906327111,0.2945656738431323"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/52_100.jpg,Raspberry,"-0.7441360975348614,4.592657230974721,1.918025529184187,-8.343939743485445,-2.752320659798235,1.900659003438973,-0.43140322500053174,3.309604092972775,5.411530720950239,-5.506845520934333,7.692731661687509,-1.1979687473336345,-3.788109521012561,-1.4921391318177653,-2.886293339698843,0.10653648718079464,5.996753612813023,3.0141663772454774,0.5975918645329474,-2.141097035856119,0.4904740295170805,1.6843681792586558,4.113619264309894,-0.3598764977415903,-4.662176694793297,0.7974251796475869,0.633019370876825,0.6524914112517892,2.8326932878775355,2.71295579845742,-1.7807415188032412,1.6122420641693804,0.707575519007895,0.1681715437358118,-1.68856946508742,1.6748327099964153,-0.9150863245627443,2.2166754920643927,-1.0874041786371587,-0.8681478802791688,-0.5353700472910927,0.815421248498789,-1.2014024490670305,0.31599368059944705,1.2021843485796755,-2.569551849823387,-0.6720666892414916,0.911341636182054,0.6953158367944836,-1.8511212735372133"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/5_100.jpg,Raspberry,"-0.4277720737502349,6.89469627662581,1.8809345325146838,-9.571278772318779,-3.0919306048205963,0.851728499018574,-0.5697839684574306,2.1825774318798357,7.672083943785716,-6.0519272946440905,9.248018891886813,0.20566776101117026,-2.272918635758337,-1.2971093808142862,-4.513726060185367,0.52152759345055,6.000131142589197,2.490925162554804,-0.19342747834120647,-2.491452838011975,1.396891289678312,1.7323380775809214,4.3642650532163625,-0.38473664128823976,-6.6259571820954655,0.8898433929584275,1.4468095085516934,0.46040064717053025,4.169475682336769,3.2485002205611164,-1.4007456686576731,0.6925865774716998,0.7621485867604488,1.24208090470196,-1.192594587557574,1.6576168590183984,-0.8572460077829112,1.1415024962818945,-2.2786988032912587,-0.9983303801007598,-1.5153201689180078,0.682597778063075,-1.4115011774603876,0.9266488951370937,0.9248397944531224,-2.484471285709689,-1.0587181743812224,0.9047151529612202,1.794724945678364,-0.6013899766069253"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/38_100.jpg,Pineapple Mini,"-5.356739187364719,4.521746555178426,2.4324665126696448,-3.781921763597339,-2.268469229169072,2.303628076453748,-3.7960705653489972,-1.9085956169473552,5.966929019939232,-5.603293645619081,-1.603516077020447,5.702135555050659,0.6447538473398186,0.9287075556495805,-6.395644654135159,0.9521188901815313,1.4245914145197265,-0.45031460715342764,3.128556333206608,-0.9004890184960892,1.725031236477973,0.18301847509649566,4.318778249923832,1.2678039326939763,-4.091899794811899,2.4430973308047603,-3.4737327956588335,0.10560182892884254,-1.3215279995485703,-1.6349531311610583,0.7867031308375322,1.0053736922614056,-2.274338039777021,-0.5316768852365165,0.0582869586827304,-0.04981171100559746,-1.2538333577898104,2.381500496116314,-5.0743669812740375,0.6352876122020554,-0.056895786443461986,-2.222183850910629,-0.5574229422540473,-0.30266364632169585,-0.4680586466784411,-0.9200716001827055,-3.0627774047981773,-1.7534876201206173,0.6112918758212993,0.06860145722481127"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/61_100.jpg,Pineapple Mini,"-5.1882636827203195,4.831296807835265,2.48191453159515,-4.810373484048051,-2.265208002202114,1.4842461313925128,-5.046406647395327,-1.8675108391571011,6.64408540636532,-6.397759543890394,-1.893959791792159,5.858432658145723,0.5701112385410916,0.61012432394163,-5.53551155178057,1.3411987267246077,1.2928785913219387,0.04405503392979192,4.6842337651272965,-0.40588224610156093,2.5545890544998686,0.049960634999287414,4.344804447484571,1.9864757004820455,-3.178990785000098,2.7411285805309724,-3.6782788886029754,-0.3177951873883579,-1.0627448402668167,-2.132196404284614,-0.5478758375036583,0.7641277315624974,-2.121982638683088,-1.1267114942880723,0.44766215677333904,0.6014129529692039,-0.5764659910998944,1.4076749492780611,-4.073104276120261,-0.1122603372094563,-1.25095620075554,-1.5774608833527466,-0.43840283780770783,0.04592861781566469,-0.6758154680698746,-1.5534885061498547,-2.0931536871073844,-2.910294303243358,0.5179362723530189,0.4039300017215725"
